communityname,racepctblack,racePctHisp,pctUrban,PctNotSpeakEnglWell,medIncome,pctWPubAsst,PctPopUnderPov,PctUnemployed,PctFam2Par,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctSameHouse85,murdPerPop,robbbPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop
Wilkinsburgborough,52.54,0.62,100.0,0.7,-1.0289889229318878,11.63,17.28,8.8,49.17,86.57,7.74,2.1,54.98,29.5,904.71,1706.17,54.09,2586.29
Pecoscity,2.78,72.66,0.0,13.0,-1.4640584492104642,17.0,26.74,13.32,80.57,85.18,11.11,12.08,64.4,0.0,33.66,67.31,0.0,235.59
BattleCreekcity,16.54,1.83,99.61,0.91,-0.722955456045251,14.23,18.26,10.22,59.9,92.28,14.82,6.92,50.61,10.38,251.77,351.71,35.04,374.06
Clearfieldcity,4.59,8.29,100.0,1.49,-0.5380626914918689,6.31,17.51,6.5,78.22,94.66,1.44,5.17,40.97,4.19,33.51,146.62,29.32,180.13
PompanoBeachcity,28.48,5.36,100.0,4.1,-0.2071647419278812,5.48,16.05,6.34,55.82,75.28,1.08,6.32,49.14,9.11,814.31,1453.01,37.72,2682.28
Warwicktownship,0.17,0.92,27.91,0.21,1.1662738628329012,1.86,2.69,2.44,89.58,97.38,1.87,0.91,57.74,0.0,0.0,29.69,0.0,21.66
Westfordtown,0.23,0.99,50.52,0.64,3.432123497525336,2.63,1.12,5.41,89.67,96.13,2.34,0.3,66.16,0.0,5.88,82.38,0.0,94.15
WarrensvilleHeightscity,88.99,0.53,100.0,0.46,-0.4181004006599104,9.09,10.28,9.34,50.16,94.37,5.76,1.61,60.87,18.98,436.49,1056.43,56.93,929.91
Alvincity,1.83,21.76,0.0,3.23,-0.3041480084845628,3.88,14.01,4.56,74.86,87.14,1.36,9.41,47.06,9.11,77.48,255.22,9.11,350.93
Everettcity,1.66,2.82,100.0,1.66,-0.356587320292246,10.71,12.04,6.38,64.46,93.13,2.55,4.57,39.72,5.21,209.74,600.57,78.17,530.22
Beavertoncity,1.0,3.3,100.0,1.7,0.2957812868253594,3.35,6.45,3.79,76.1,91.77,0.35,1.57,33.22,0.0,86.06,474.98,47.99,316.1
Wilmingtoncity,5.76,0.35,0.0,0.19,-0.7236625029460287,10.72,15.05,6.61,69.81,95.58,1.46,8.56,49.67,8.61,51.64,163.54,0.0,421.76
Alabastercity,10.98,0.54,100.0,0.16,0.9215177940136696,3.72,5.65,2.83,83.95,95.66,0.0,2.11,43.46,5.75,11.49,40.23,21.08,137.94
Martinsvillecity,0.0,0.51,0.0,0.36,-0.7745698798020269,6.48,10.84,5.96,73.87,95.74,1.53,9.01,52.69,0.0,0.0,160.64,24.1,216.87
PomptonLakesborough,0.54,2.98,100.0,1.36,2.053146358708461,3.66,2.07,3.61,82.32,97.12,0.85,0.23,65.34,0.0,0.0,171.79,0.0,54.25
Amarillocity,5.99,14.74,100.0,2.42,-0.7690313457459345,5.66,16.77,6.76,74.31,89.13,3.51,9.04,48.34,6.54,123.7,385.98,41.04,671.46
Bethlehemcity,1.42,3.87,100.0,0.84,-0.1032288475135517,5.39,6.09,4.06,78.78,96.53,1.4,0.5,62.09,1.37,100.08,238.55,9.6,309.84
Coltoncity,8.72,49.74,100.0,7.75,-0.3067405137874145,12.25,15.59,9.69,67.71,91.19,3.07,6.25,37.98,14.48,415.0,1544.18,43.43,1095.4
Middletowntownship,1.57,1.23,100.0,0.57,1.804737214235211,3.73,3.52,3.53,85.63,96.91,0.43,0.31,59.6,0.0,48.69,486.89,21.08,106.23
Daphnecity,15.89,0.95,0.0,0.17,0.7749234032524157,2.11,7.06,4.13,80.38,90.5,0.22,2.81,47.23,0.0,20.55,82.22,21.08,123.33
Chesterfieldtownship,1.48,1.15,92.6,0.55,1.247348574122083,4.28,4.31,5.38,85.09,92.93,1.18,2.0,46.93,0.0,18.78,270.49,7.51,374.06
LowerMakefieldtownship,1.42,1.09,94.13,0.27,4.532524157435777,1.63,1.8,2.95,91.63,96.51,0.65,0.23,57.42,3.92,3.92,188.14,0.0,23.52
GardenGrovecity,1.5,23.47,100.0,13.28,0.9946971482441668,9.42,10.42,6.21,75.52,96.86,1.31,2.19,45.29,8.74,289.17,1209.8,43.71,616.67
Bridgewatertownship,1.6,2.53,98.37,1.8,3.781758189959934,2.54,1.62,2.64,89.06,96.04,0.65,0.45,60.73,0.0,45.78,200.29,14.31,88.7
SanFernandocity,1.18,82.74,100.0,29.07,0.0809568701390525,12.18,17.68,9.65,74.46,97.22,1.86,5.63,52.02,12.98,488.9,1345.56,17.31,1129.23
Radnortownship,3.16,1.72,100.0,0.56,2.394650011784115,3.22,5.31,3.49,87.6,92.92,0.13,0.43,49.29,3.43,13.7,123.31,3.43,58.23
Hendersoncity,10.48,0.38,100.0,0.22,-1.102521800612774,9.94,17.04,8.42,68.99,92.89,0.62,9.59,47.98,3.75,44.95,307.13,33.71,1292.18
Alliancecity,12.06,0.7,0.0,0.5,-1.2256658024982323,12.68,19.29,11.58,66.1,93.01,7.17,7.78,55.85,0.0,403.8,626.74,88.33,1013.71
Andovertown,0.84,1.49,82.86,1.08,3.491515437190667,3.64,2.93,4.05,87.08,95.62,0.84,0.43,68.34,0.0,22.67,424.31,3.24,103.65
Stocktoncity,9.63,24.96,100.0,11.42,-0.5379448503417393,21.3,21.37,10.28,66.98,94.86,4.77,4.84,43.67,20.11,694.52,1651.83,58.99,1564.23
Windhamtown,0.25,0.41,0.0,0.0,0.683950035352345,3.14,3.82,4.35,81.03,86.94,2.5,1.31,59.4,0.0,30.46,274.1,22.84,91.37
Ferndalecity,1.39,1.7,100.0,1.16,-0.2918925288710818,8.19,10.66,6.29,67.97,96.58,1.72,3.51,55.42,4.28,342.6,946.43,25.69,374.06
Ephrataborough,0.22,1.71,0.0,0.84,-0.0629271741692198,4.71,5.78,2.28,80.64,96.97,0.65,1.92,51.82,0.0,23.56,109.96,0.0,125.67
Albioncity,30.76,4.7,0.0,0.79,-1.339028988922932,17.71,25.36,12.35,53.45,92.97,9.73,11.94,51.67,9.75,165.81,87.78,29.26,374.06
Bridgetoncity,3.66,0.94,100.0,0.79,0.8458637756304501,1.74,2.98,3.04,78.93,95.37,0.61,0.52,57.56,5.58,507.5,775.19,0.0,786.35
Prescottcity,0.48,7.14,0.0,0.43,-1.051614423756776,4.81,13.27,6.89,72.45,85.71,0.89,7.46,38.2,3.18,50.87,263.89,47.69,438.76
Delanocity,2.35,62.45,0.0,24.15,-1.2240160263964175,18.65,23.66,23.83,70.47,96.2,2.03,8.68,51.54,14.38,262.37,628.98,3.59,747.58
Athenscity,17.99,0.46,0.0,0.24,-0.6620315814282347,8.64,14.4,6.03,75.03,91.62,2.3,6.98,52.81,10.61,37.13,111.38,21.08,556.88
OakCreekcity,0.73,3.21,100.0,0.63,1.0080131982088143,3.85,2.19,3.79,85.37,97.49,0.0,1.03,59.29,0.0,61.69,318.72,0.0,128.51
EastRidgecity,0.53,0.45,100.0,0.53,-0.5553853405609239,2.51,7.62,4.64,73.65,94.58,1.15,2.37,52.06,4.74,109.07,436.29,0.0,284.54
Livoniacity,0.26,1.34,100.0,1.0,2.027339146830073,2.55,2.59,4.5,87.78,98.02,1.1,0.45,65.28,0.99,81.21,439.71,21.08,374.06
Eurekacity,1.43,4.8,0.0,2.06,-1.1346924345981615,15.74,18.66,8.55,63.6,94.53,5.59,4.47,45.73,14.62,241.28,1089.42,138.92,1089.42
Escondidocity,1.46,23.36,100.0,7.66,0.1713410322884751,7.52,11.21,6.23,73.13,93.4,0.87,2.65,30.71,6.84,183.86,1066.41,28.22,624.28
CocoaBeachcity,0.5,2.76,100.0,0.95,0.5209757247230733,3.31,5.24,3.72,70.44,72.84,0.18,2.24,49.31,16.32,163.24,481.55,8.16,620.31
ArroyoGrandecity,0.61,9.03,0.0,1.79,0.3953570586848927,6.98,8.35,5.14,77.92,94.47,0.3,0.89,46.42,0.0,39.41,137.95,39.41,696.31
Shorewoodvillage,1.54,1.64,100.0,1.34,0.3506952627857648,2.39,6.31,2.78,79.17,97.6,0.0,0.24,47.96,7.34,102.71,227.42,0.0,161.4
Ocoeecity,1.31,8.41,100.0,1.95,0.0675229790242752,3.88,7.7,5.19,79.89,94.46,1.63,5.08,52.39,0.0,72.33,532.58,0.0,618.06
SealBeachcity,0.98,4.99,100.0,1.09,0.164152722130568,3.57,4.83,2.9,81.61,92.8,0.1,0.53,56.45,3.99,139.68,546.75,47.89,243.44
Romecity,7.95,3.86,97.26,1.14,-0.8492811689842092,8.39,12.06,5.86,73.08,94.56,0.77,5.26,49.85,0.0,31.71,110.98,18.12,140.42
Beckleycity,22.25,0.63,0.0,0.46,-1.4530992222484092,9.96,21.38,8.32,63.68,88.01,3.93,8.12,59.55,16.2,248.47,345.7,64.82,1199.16
Anaheimcity,2.54,31.44,100.0,13.98,0.9638227669102052,6.57,10.64,5.56,73.86,94.0,0.79,2.58,40.71,11.64,320.58,1272.08,26.1,374.06
Greenburghtown,13.15,5.88,100.0,3.01,3.2413386754654727,2.6,4.1,4.37,84.04,95.83,1.55,0.94,62.92,0.0,116.89,53.57,9.74,233.77
LakeJacksoncity,3.2,10.79,0.0,1.11,1.7164741927881215,1.7,3.43,3.28,86.57,90.82,4.5,3.73,46.67,3.91,15.65,133.05,3.91,66.52
Paramountcity,10.69,60.83,100.0,20.54,-0.2858826302144709,13.46,17.6,9.88,67.03,94.66,2.18,6.0,40.17,24.78,703.25,1728.57,49.55,1964.89
Fairmontcity,6.65,0.63,0.0,0.41,-1.5403016733443318,9.8,21.89,13.48,69.3,87.14,4.92,8.34,60.5,0.0,57.99,140.14,0.0,521.89
Herefordcity,2.01,51.71,0.0,8.81,-1.2162385104878624,10.57,27.89,7.7,76.92,88.82,4.14,17.33,51.84,6.61,59.48,251.12,52.87,455.99
Edinacity,0.72,0.71,100.0,0.46,2.061630921517794,2.01,3.21,3.0,85.65,94.65,0.0,0.24,57.52,2.13,36.21,178.9,17.04,374.06
WestDeptfordtownship,3.86,1.28,99.63,0.49,0.8212349752533584,3.06,5.25,3.88,80.07,96.98,1.73,1.27,57.69,4.92,44.29,206.68,4.92,142.71
Gardnercity,2.0,2.77,0.0,1.42,-0.4013669573415036,9.52,10.98,9.36,69.9,92.2,1.04,4.62,52.42,0.0,34.24,239.71,4.89,816.99
Scherervilletown,0.72,3.57,100.0,1.79,1.3218241810040066,1.3,3.43,3.3,86.02,96.27,1.05,1.01,42.23,0.0,20.24,356.23,12.14,24.29
VanBurencity,1.61,1.67,100.0,0.68,-1.2180061277398069,7.25,18.58,7.38,72.02,93.11,2.77,10.78,44.89,0.0,17.54,280.62,5.85,105.23
Piquacity,3.75,0.56,0.0,0.43,-0.7559509780815461,9.85,14.18,7.34,73.89,96.5,1.42,8.18,55.68,0.0,47.91,206.02,14.37,210.81
InverGroveHeightscity,0.74,2.5,100.0,0.29,0.9353052085788356,3.58,7.23,4.46,75.88,95.75,1.16,0.4,49.99,0.0,12.13,315.39,76.83,374.06
Coventrytown,0.78,1.17,0.0,0.15,1.7658496346924346,2.76,3.16,4.23,86.78,93.32,6.54,1.02,60.0,9.77,0.0,58.64,48.87,87.96
SanClementecity,0.67,12.86,100.0,3.84,1.759721894885694,2.69,6.99,3.66,78.58,89.19,0.0,1.17,33.85,6.61,68.32,471.61,35.26,315.14
Salemcity,2.67,6.69,100.0,3.45,0.1418807447560688,8.73,11.7,7.28,67.52,92.1,0.89,2.7,52.77,2.65,82.23,992.02,7.96,230.76
Lakewoodcity,1.04,9.1,100.0,0.89,0.3079189252887108,3.42,7.6,4.78,71.09,92.78,0.7,2.4,49.04,4.65,134.71,476.13,56.52,493.93
Miamicity,27.39,62.46,100.0,34.27,-1.7105821352816404,18.01,31.17,11.02,52.46,90.11,9.76,9.93,45.67,33.53,1172.43,2457.56,70.5,2758.9
Manalapantownship,3.07,2.73,88.24,1.17,3.133042658496347,2.35,2.61,4.36,93.02,94.03,1.48,0.65,61.22,0.0,10.73,89.44,7.16,89.44
Narragansetttown,0.82,1.03,0.0,0.5,0.4836200801319821,4.68,13.03,5.3,76.57,71.2,1.44,1.63,47.28,0.0,6.7,154.04,0.0,428.64
Monroecity,40.2,1.33,0.0,0.5,-0.9766674522743342,9.57,16.69,6.03,56.74,93.51,3.88,14.34,48.11,15.17,187.14,313.59,5.06,900.31
BayCitycity,17.51,26.47,0.0,3.29,-0.7057506481263257,7.69,22.2,7.84,71.35,81.19,2.66,14.37,47.84,10.39,140.3,337.75,15.59,592.36
Nederlandcity,0.54,4.54,100.0,0.46,0.2135281640348809,2.91,6.69,3.85,81.56,95.6,4.55,2.49,63.23,0.0,17.4,301.55,0.0,133.38
Coatesvillecity,39.8,4.98,100.0,2.52,-0.772330897949564,11.79,18.19,6.87,49.04,92.87,19.81,6.42,59.46,16.87,640.97,556.63,25.3,1054.23
Fitchburgcity,4.47,1.49,96.54,0.41,0.4842092858826302,2.84,5.34,1.9,78.08,95.72,0.0,0.73,34.51,0.0,34.92,145.52,0.0,232.83
Calntownship,13.95,1.38,91.19,0.28,1.1416450624558097,3.67,6.69,3.05,79.96,96.34,2.56,0.63,53.09,0.0,114.74,409.77,0.0,450.75
Albuquerquecity,2.98,34.49,100.0,2.62,-0.4579307094037237,5.48,13.98,6.32,68.56,92.18,2.06,6.53,45.25,11.91,369.78,852.49,55.04,1595.37
PalmBeachGardenscity,0.81,3.48,100.0,0.67,1.561041715767146,1.47,4.51,2.57,78.49,78.52,0.23,0.82,39.34,0.0,101.72,680.46,10.52,343.74
Milfordtown,1.34,4.03,0.0,3.65,0.7941315107235447,5.96,4.45,6.78,77.77,95.35,1.31,1.52,59.71,0.0,7.57,283.89,0.0,21.66
Arcatacity,1.22,4.74,0.0,1.18,-1.5189724251708696,8.81,28.12,9.44,61.38,96.37,0.44,3.57,33.1,0.0,38.64,341.32,25.76,399.28
UnionCitycity,8.58,25.08,100.0,7.75,1.832076361065284,9.71,6.51,4.49,78.88,96.57,0.72,1.26,50.13,1.8,213.79,479.69,48.51,551.55
Opelikacity,39.13,0.33,97.56,0.9,-0.7155314635870846,8.38,20.77,6.91,63.45,92.09,4.66,8.94,54.77,12.5,329.04,316.55,21.08,2728.14
Middletowntown,11.1,3.3,100.0,2.1,0.7309686542540655,4.83,7.02,4.43,69.73,92.92,1.25,2.25,47.92,7.04,63.36,680.51,7.04,220.58
Dublincity,0.89,0.68,100.0,1.43,4.7790478435069526,0.6,1.04,1.32,92.11,93.31,1.26,0.16,26.75,0.0,36.61,164.74,0.0,64.07
Parsippany-TroyHillstownship,3.6,4.15,100.0,2.95,2.242988451567287,2.54,2.13,3.11,84.81,96.88,0.85,1.17,59.66,6.02,30.12,208.81,20.08,148.57
RanchoPalosVerdescity,1.89,5.32,100.0,3.77,5.6983266556681595,1.85,3.16,2.33,88.39,96.61,1.14,0.08,61.98,2.27,47.67,217.92,18.16,324.61
Gulfportcity,3.33,2.24,100.0,1.88,-1.1835965119019562,4.5,10.0,5.79,63.41,82.99,0.58,3.85,52.35,0.0,296.74,305.21,25.43,1305.64
Claremontcity,0.26,0.51,0.0,0.75,-0.6963233561159556,7.91,13.05,7.32,72.11,90.08,2.27,10.71,47.31,0.0,0.0,132.23,14.69,286.49
Vancouvercity,2.26,3.02,100.0,1.24,-1.1653311336318644,11.02,17.06,7.63,59.22,95.78,2.14,4.89,40.77,5.69,182.16,683.11,75.9,865.28
Plainfieldcity,65.65,15.02,100.0,6.18,0.8274805562102286,9.13,12.22,8.65,56.66,94.29,5.56,7.43,56.58,19.99,837.31,941.7,35.54,1576.9
Edgewatercity,0.73,1.06,100.0,0.48,-0.7527692670280461,5.3,10.17,4.13,75.23,87.73,1.18,4.17,39.41,0.0,21.8,130.83,10.9,981.19
Sandwichtown,0.42,0.85,6.59,0.36,1.421046429413151,2.52,4.8,4.36,85.14,76.8,1.19,0.18,47.15,0.0,18.27,170.48,0.0,541.89
NewLondontown,16.84,12.12,100.0,2.6,-0.6015790714117369,10.26,15.15,7.97,56.98,89.49,5.01,6.34,41.52,35.1,324.68,579.15,26.33,710.78
TempleCitycity,0.62,18.85,100.0,7.0,0.8658967711524864,5.24,5.56,4.6,77.0,95.73,2.64,2.02,57.27,0.0,147.48,377.54,32.44,542.71
Brandoncity,12.24,0.6,100.0,0.51,1.0831958519915157,3.05,7.32,3.52,80.52,96.63,2.22,0.72,53.17,7.66,15.32,76.62,7.66,214.53
Hamtramckcity,14.03,1.59,100.0,9.2,-1.7310864954041951,18.57,28.5,16.36,52.78,90.89,10.72,10.19,59.37,30.17,772.25,2457.56,66.37,374.06
Branchburgtownship,1.35,1.57,46.82,0.86,4.288475135517323,1.66,1.68,3.85,91.57,94.93,1.0,0.32,55.02,0.0,0.0,59.81,76.9,76.9
Durhamtown,0.63,0.84,78.16,0.55,1.3004949328305444,3.51,19.5,7.83,83.38,95.37,2.59,0.38,25.81,0.0,0.0,75.37,25.12,108.87
EastLongmeadowtown,0.55,0.46,82.06,0.48,1.1702804619373086,3.39,2.98,4.41,85.89,97.37,1.59,0.0,68.43,0.0,43.71,509.91,21.85,276.81
Middlesexborough,1.68,3.29,100.0,2.04,1.9092623144001888,3.45,2.89,3.79,83.59,96.18,0.0,0.55,69.16,0.0,29.78,126.55,7.44,141.44
Brentwoodborough,0.13,0.6,100.0,0.66,-0.4410794249351873,3.42,5.74,4.62,78.36,96.69,0.63,0.61,66.53,0.0,66.39,180.2,9.48,237.1
MissouriCitycity,29.45,9.25,100.0,1.91,2.420810747112892,1.73,3.4,3.34,83.18,93.5,1.12,0.46,45.31,4.33,80.13,335.67,4.33,223.06
Newarkcity,4.32,22.9,100.0,5.1,2.2425170869667688,6.94,5.03,5.3,80.11,97.81,0.0,0.83,51.63,0.0,176.03,518.02,52.81,809.72
SouthCharlestoncity,4.05,0.56,100.0,0.56,-0.480202686778223,5.57,11.48,4.83,70.64,92.26,1.95,4.28,59.3,7.43,89.2,267.6,14.87,208.13
Sunnyvalecity,3.43,13.17,100.0,4.55,1.7631392882394532,4.71,4.69,3.96,74.78,95.09,0.24,0.82,44.71,2.5,88.2,431.83,40.77,249.62
Ocalacity,23.79,2.17,100.0,0.7,-1.1401131275041243,9.18,19.88,7.05,58.65,89.3,3.31,7.77,46.16,7.4,577.38,460.8,46.26,1622.96
Mahwahtownship,3.58,2.97,92.68,1.59,2.9492104642941315,2.25,3.52,3.98,83.97,93.81,1.78,0.63,43.55,0.0,37.45,85.59,32.1,80.24
Scottsdalecity,0.76,4.77,96.59,0.96,0.8951213763846335,2.55,5.89,4.4,75.59,83.42,0.08,1.24,41.15,1.9,83.02,609.05,14.58,251.6
Pequannocktownship,0.26,2.03,100.0,1.29,2.768559981145416,2.55,1.37,3.62,88.61,97.63,2.88,0.16,74.42,0.0,7.52,97.71,15.03,112.75
Midlandcity,9.14,21.31,100.0,4.04,0.0121376384633514,4.67,14.42,6.24,77.58,86.26,4.14,8.02,44.82,6.12,92.88,346.01,26.54,457.27
Voorheestownship,6.47,1.93,100.0,1.21,2.384869196323356,2.21,3.6,2.43,86.66,91.94,0.25,0.43,41.85,7.81,132.85,648.61,42.98,269.6
Snellvillecity,0.59,0.78,100.0,0.18,1.8187603111006363,2.73,2.83,3.1,86.67,94.15,0.0,0.43,54.29,0.0,20.34,128.8,0.0,81.34
DelRiocity,1.38,77.18,0.0,15.46,-1.6553146358708462,16.98,38.3,13.78,76.89,88.53,5.87,11.89,58.92,0.0,11.1,249.74,16.65,302.47
SouthOgdencity,0.83,3.44,100.0,1.23,0.2454631157200094,4.37,7.41,4.63,78.6,95.42,0.0,2.71,55.42,0.0,37.7,324.19,0.0,173.4
CedarCitycity,0.29,1.76,0.0,0.04,-0.9457930709403723,3.76,17.5,5.83,84.0,93.25,1.02,5.86,48.95,0.0,6.21,124.21,0.0,93.16
Augustacity,0.32,0.54,0.0,1.28,-0.6659203393825124,9.07,12.78,5.38,68.16,92.52,0.7,4.12,56.77,0.0,40.43,303.24,60.65,161.73
PacificGrovecity,1.38,6.0,100.0,1.99,0.2290831958519915,4.19,6.31,3.63,70.01,92.75,0.52,0.64,49.82,12.05,72.27,174.66,36.14,554.08
SanMarcoscity,5.34,37.4,0.0,4.88,-1.95910912090502,6.04,37.13,10.05,68.47,90.17,1.86,5.38,28.03,6.33,104.42,262.63,28.48,461.98
Mansfieldcity,2.69,8.61,0.0,1.53,0.7856469479142116,2.8,7.31,5.24,84.89,92.99,1.81,5.6,38.61,5.11,56.26,143.21,5.11,659.78
Newtowntown,0.99,1.69,0.17,0.51,3.463233561159557,1.39,2.5,4.61,90.37,94.5,1.26,0.46,59.71,9.48,9.48,118.52,14.22,28.45
Waxahachiecity,16.97,14.73,0.0,1.67,-0.8481027574829131,6.9,18.55,7.35,72.78,90.53,3.48,11.27,48.84,20.03,130.21,405.65,30.05,661.06
LakeStationcity,0.22,13.2,100.0,1.48,-0.3298373792128211,6.12,11.73,7.58,73.78,95.26,9.58,5.03,59.77,0.0,125.82,866.77,20.97,692.02
RohnertParkcity,2.65,8.94,100.0,1.69,0.5486683950035353,6.27,8.54,5.31,74.62,96.36,0.2,1.23,33.52,2.58,41.3,340.72,43.88,957.64
Bartlettvillage,1.56,3.38,100.0,1.08,2.3666038180532643,1.32,2.58,3.57,88.88,95.58,1.02,0.82,45.2,8.34,12.51,50.06,12.51,374.06
Auburncity,1.37,3.05,100.0,0.98,-0.1689842092858826,8.49,10.79,4.92,64.76,95.56,2.74,4.46,36.99,2.7,88.99,560.89,56.63,447.63
Lewisvillecity,4.64,8.65,97.8,2.34,0.5379448503417393,1.81,6.03,3.72,80.41,89.65,0.15,4.37,32.41,1.92,95.96,583.43,38.38,293.63
Springfieldcity,0.66,2.91,100.0,0.91,-1.1205514965826069,9.46,16.47,7.94,66.12,96.28,2.23,5.24,37.26,4.11,104.83,337.12,57.56,515.95
Georgetowncity,5.17,20.92,0.0,4.14,-0.6467122319113835,6.2,17.94,5.26,75.85,89.8,0.85,7.65,40.9,0.0,27.89,139.44,27.89,278.88
GardenCitycity,0.24,1.52,100.0,0.61,0.8574122083431535,4.65,4.27,5.9,80.38,98.58,1.24,0.93,71.01,0.0,70.51,272.41,28.84,374.06
Betheltown,1.27,2.14,85.14,0.88,2.630214470893236,1.07,2.65,5.14,85.26,96.5,1.34,0.65,59.53,0.0,16.85,44.93,22.46,95.47
Decaturcity,16.48,0.79,100.0,0.5,-0.1692198915861418,6.36,12.7,5.68,73.46,92.7,1.79,4.98,47.3,15.13,162.61,495.4,17.02,521.87
NewBerncity,43.56,0.7,0.0,0.4,-1.360711760546783,14.86,23.2,5.41,54.06,90.53,4.87,11.76,49.06,5.43,434.57,597.53,65.19,2210.88
Huntsvillecity,24.42,1.24,99.35,0.7,0.1006363422106999,4.66,11.63,5.51,72.62,92.97,1.36,4.74,49.73,11.14,198.0,587.81,37.74,1343.3
Waterloocity,12.14,0.8,100.0,0.24,-0.9265849634692436,10.51,16.9,7.22,67.88,93.16,7.75,4.04,56.66,13.46,185.51,312.67,21.08,661.25
Murraycity,5.9,0.7,0.0,0.38,-1.7063398538769738,6.03,19.63,6.93,71.04,93.38,1.09,5.27,38.18,0.0,20.82,194.36,6.94,333.19
Melbournecity,9.5,3.48,100.0,1.04,-0.653782700919161,4.5,12.84,6.39,68.55,89.29,2.5,5.4,41.11,13.03,333.03,560.37,49.23,1461.01
Maumeecity,0.54,1.33,100.0,0.32,0.643412679707754,3.58,3.73,4.63,81.8,95.66,1.12,0.98,61.39,0.0,106.99,232.85,6.29,339.84
Watsonvillecity,0.73,60.86,100.0,23.31,-0.407848220598633,12.2,15.3,10.99,70.95,95.24,3.39,3.39,43.75,3.1,396.87,617.02,40.31,1513.08
FondduLaccity,0.3,1.52,0.0,0.51,-0.5438369078482206,7.07,9.57,5.06,76.36,96.45,1.48,2.24,55.55,0.0,27.74,229.47,47.91,398.42
WestBloomfieldtownship,1.97,1.23,100.0,1.78,4.385222719773745,1.95,1.81,3.49,89.88,94.35,0.69,0.34,53.25,0.0,17.85,46.41,21.42,374.06
Tenaflyborough,0.86,3.5,100.0,4.74,4.395592740985152,3.1,3.29,2.69,88.84,96.45,0.0,0.4,67.6,0.0,22.46,119.79,14.97,44.92
Bloomfieldtown,41.49,3.03,81.15,0.54,1.9340089559274096,3.0,4.13,4.72,74.91,96.59,3.03,0.28,59.13,0.0,117.92,497.31,10.25,446.04
Bogalusacity,34.84,0.41,0.0,0.5,-2.0714117369785527,17.64,36.8,14.82,54.32,87.86,4.33,12.25,63.03,13.33,246.54,279.85,39.98,1059.43
LiveOakcity,6.52,19.37,100.0,1.17,0.5202686778222956,1.87,5.79,4.38,81.27,95.26,0.0,1.23,50.28,0.0,35.83,268.74,0.0,259.79
ColoradoSpringsdivision,7.16,9.3,99.67,0.9,-0.3419750176761725,5.45,11.05,6.73,74.43,89.08,1.28,4.06,39.09,6.24,127.78,334.06,35.8,510.78
Keansburgborough,0.79,5.0,100.0,1.45,0.038651897242517,7.13,9.38,11.03,70.69,90.57,8.35,3.48,55.83,16.94,16.94,93.2,16.94,635.43
CollegeStationcity,6.28,8.92,100.0,1.02,-1.9985859061984448,1.8,37.98,5.98,80.01,90.09,0.86,2.77,16.95,0.0,42.84,214.22,1.71,219.36
Westwoodtown,0.31,0.64,97.08,0.4,3.195616309215178,2.44,2.28,5.03,91.02,97.65,2.8,0.0,76.57,0.0,7.73,185.56,0.0,69.58
Plymouthtownship,1.21,1.15,100.0,0.7,2.631039358944143,1.98,1.44,3.91,90.06,95.7,0.25,0.2,55.97,4.12,12.35,209.9,4.12,374.06
Havelockcity,17.95,6.34,0.0,0.46,-0.8116898420928588,2.61,10.55,5.41,86.53,92.86,0.23,7.31,15.1,0.0,51.18,116.31,13.96,255.89
Borgercity,4.08,12.78,0.0,2.85,-0.6280933301909026,5.49,15.02,7.4,80.37,87.54,5.0,9.19,56.25,0.0,32.9,125.02,13.16,243.47
Chaskacity,0.39,0.7,0.0,0.85,0.329248173462173,4.15,6.86,4.02,76.85,94.1,0.38,1.8,42.33,0.0,14.68,80.76,7.34,374.06
Dunmoreborough,0.34,0.53,100.0,0.59,-0.6497761018147538,5.73,10.84,4.21,78.59,95.07,2.89,1.08,72.55,0.0,40.37,134.56,6.73,148.02
Ecorsecity,39.3,6.73,100.0,0.71,-1.4712467593683711,22.12,26.86,15.73,49.18,91.42,13.05,11.18,59.01,8.62,310.29,732.63,178.53,374.06
Dubuquecity,0.58,0.64,100.0,0.69,-0.5201508366721659,6.47,10.9,5.01,79.61,95.8,3.94,2.37,56.88,0.0,23.59,232.5,74.13,303.26
Woburncity,0.97,2.32,100.0,1.05,1.3242988451567288,4.62,5.1,5.7,77.78,95.6,2.26,0.76,63.18,0.0,43.75,866.78,30.08,246.09
Cerescity,1.71,22.65,100.0,5.35,-0.0665802498232382,15.11,15.5,10.04,76.84,94.56,0.4,1.08,34.52,0.0,116.34,977.3,46.54,611.64
CorpusChristicity,4.8,50.38,100.0,5.4,-0.667923638934716,8.87,20.0,8.27,72.16,89.28,7.5,9.23,49.89,12.12,181.39,595.86,76.26,792.93
Winnetkavillage,0.37,0.86,100.0,1.02,10.253947678529345,1.06,1.5,1.55,91.83,95.67,0.0,0.0,61.86,0.0,23.84,55.63,0.0,374.06
Waterfordtown,2.07,1.73,92.25,0.53,1.4996464765496111,2.78,3.36,4.4,82.49,94.55,2.99,0.39,65.22,5.6,72.83,235.29,28.01,336.13
Petalumacity,1.28,9.23,0.0,2.2,1.1177233089794956,4.91,4.16,3.86,78.07,97.07,0.83,0.98,47.18,4.33,60.62,287.96,28.15,517.46
