communityname,racepctblack,racePctHisp,pctUrban,PctNotSpeakEnglWell,PctPopUnderPov,medIncome,pctWPubAsst,PctUnemployed,PctHousOccup,PctSameHouse85,PctVacantBoarded,PctHousNoPhone,PctFam2Par,ViolentCrimesPerPop,murdPerPop,robbbPerPop,autoTheftPerPop,arsonsPerPop
WestBloomfieldtownship,1.97,1.23,100.0,1.78,1.81,4.385222719773745,1.95,3.49,94.35,53.25,0.69,0.34,89.88,374.06,0.0,17.85,46.41,21.42
Tenaflyborough,0.86,3.5,100.0,4.74,3.29,4.395592740985152,3.1,2.69,96.45,67.6,0.0,0.4,88.84,44.92,0.0,22.46,119.79,14.97
Bloomfieldtown,41.49,3.03,81.15,0.54,4.13,1.9340089559274096,3.0,4.72,96.59,59.13,3.03,0.28,74.91,446.04,0.0,117.92,497.31,10.25
Bogalusacity,34.84,0.41,0.0,0.5,36.8,-2.0714117369785527,17.64,14.82,87.86,63.03,4.33,12.25,54.32,1059.43,13.33,246.54,279.85,39.98
LiveOakcity,6.52,19.37,100.0,1.17,5.79,0.5202686778222956,1.87,4.38,95.26,50.28,0.0,1.23,81.27,259.79,0.0,35.83,268.74,0.0
ColoradoSpringsdivision,7.16,9.3,99.67,0.9,11.05,-0.3419750176761725,5.45,6.73,89.08,39.09,1.28,4.06,74.43,510.78,6.24,127.78,334.06,35.8
Keansburgborough,0.79,5.0,100.0,1.45,9.38,0.038651897242517,7.13,11.03,90.57,55.83,8.35,3.48,70.69,635.43,16.94,16.94,93.2,16.94
CollegeStationcity,6.28,8.92,100.0,1.02,37.98,-1.9985859061984448,1.8,5.98,90.09,16.95,0.86,2.77,80.01,219.36,0.0,42.84,214.22,1.71
Westwoodtown,0.31,0.64,97.08,0.4,2.28,3.195616309215178,2.44,5.03,97.65,76.57,2.8,0.0,91.02,69.58,0.0,7.73,185.56,0.0
Plymouthtownship,1.21,1.15,100.0,0.7,1.44,2.631039358944143,1.98,3.91,95.7,55.97,0.25,0.2,90.06,374.06,4.12,12.35,209.9,4.12
Havelockcity,17.95,6.34,0.0,0.46,10.55,-0.8116898420928588,2.61,5.41,92.86,15.1,0.23,7.31,86.53,255.89,0.0,51.18,116.31,13.96
Borgercity,4.08,12.78,0.0,2.85,15.02,-0.6280933301909026,5.49,7.4,87.54,56.25,5.0,9.19,80.37,243.47,0.0,32.9,125.02,13.16
Chaskacity,0.39,0.7,0.0,0.85,6.86,0.329248173462173,4.15,4.02,94.1,42.33,0.38,1.8,76.85,374.06,0.0,14.68,80.76,7.34
Dunmoreborough,0.34,0.53,100.0,0.59,10.84,-0.6497761018147538,5.73,4.21,95.07,72.55,2.89,1.08,78.59,148.02,0.0,40.37,134.56,6.73
Ecorsecity,39.3,6.73,100.0,0.71,26.86,-1.4712467593683711,22.12,15.73,91.42,59.01,13.05,11.18,49.18,374.06,8.62,310.29,732.63,178.53
Dubuquecity,0.58,0.64,100.0,0.69,10.9,-0.5201508366721659,6.47,5.01,95.8,56.88,3.94,2.37,79.61,303.26,0.0,23.59,232.5,74.13
Woburncity,0.97,2.32,100.0,1.05,5.1,1.3242988451567288,4.62,5.7,95.6,63.18,2.26,0.76,77.78,246.09,0.0,43.75,866.78,30.08
Cerescity,1.71,22.65,100.0,5.35,15.5,-0.0665802498232382,15.11,10.04,94.56,34.52,0.4,1.08,76.84,611.64,0.0,116.34,977.3,46.54
CorpusChristicity,4.8,50.38,100.0,5.4,20.0,-0.667923638934716,8.87,8.27,89.28,49.89,7.5,9.23,72.16,792.93,12.12,181.39,595.86,76.26
Winnetkavillage,0.37,0.86,100.0,1.02,1.5,10.253947678529345,1.06,1.55,95.67,61.86,0.0,0.0,91.83,374.06,0.0,23.84,55.63,0.0
Waterfordtown,2.07,1.73,92.25,0.53,3.36,1.4996464765496111,2.78,4.4,94.55,65.22,2.99,0.39,82.49,336.13,5.6,72.83,235.29,28.01
Petalumacity,1.28,9.23,0.0,2.2,4.16,1.1177233089794956,4.91,3.86,97.07,47.18,0.83,0.98,78.07,517.46,4.33,60.62,287.96,28.15
Westerlytown,0.6,0.83,0.0,0.93,6.56,0.4010134338911147,5.49,7.34,80.51,54.66,0.49,1.39,78.4,65.03,9.29,9.29,78.96,4.64
OceanCitycity,4.93,1.31,100.0,0.71,6.59,0.0679943436247937,3.63,4.64,37.47,43.36,0.18,2.57,66.51,291.41,0.0,92.72,225.18,19.87
Emmausborough,0.29,0.61,100.0,0.31,4.23,0.2320292246052321,3.49,4.85,95.98,62.88,0.0,0.15,81.78,139.73,0.0,24.66,115.07,8.22
Anokacity,0.58,0.76,100.0,0.27,8.48,-0.017911854819703,5.62,5.6,94.04,47.0,0.49,2.25,70.9,374.06,0.0,35.62,314.67,65.31
Gainesvillecity,21.44,4.4,100.0,0.92,26.33,-1.2213056799434363,6.55,6.59,92.24,34.0,5.55,5.89,64.19,1573.82,4.49,412.81,879.46,26.92
Plantationcity,6.17,8.14,100.0,1.91,3.54,1.224487390996936,2.53,3.91,90.1,40.63,0.24,0.62,80.7,502.05,5.27,231.92,1104.24,15.81
BaldwinParkcity,2.43,70.75,100.0,20.56,15.69,0.1464765496111242,13.71,8.45,96.71,46.7,5.66,5.61,73.13,604.42,10.94,268.02,1016.03,21.88
Elkhartcity,13.95,2.04,100.0,0.62,12.5,-0.7247230732971954,6.72,5.01,91.5,48.86,1.17,11.94,63.78,499.59,6.63,269.69,389.06,84.0
Riversidecity,7.39,25.97,100.0,5.97,11.94,0.3959462644355409,8.89,6.91,94.05,40.25,2.43,3.63,73.0,1636.75,13.59,529.94,1466.69,139.18
Naugatucktown,1.85,3.1,100.0,2.22,4.22,0.9970539712467592,3.51,5.21,94.97,55.79,0.83,0.86,81.87,80.73,0.0,6.46,342.29,32.29
Pembertontownship,22.82,8.05,0.0,1.13,7.05,0.4736035823709639,6.85,5.5,95.5,54.97,13.92,3.95,75.51,377.16,0.0,62.34,208.84,62.34
LittleFallstownship,1.72,3.64,100.0,1.54,2.83,1.5942729201037005,2.38,3.97,95.02,61.09,0.9,0.47,83.71,320.4,0.0,101.18,741.99,8.43
Faribaultcity,0.34,1.48,0.0,0.59,8.42,-0.8056799434362479,7.19,4.26,96.59,56.77,2.21,3.22,73.18,374.06,0.0,44.3,415.33,55.38
Loraincity,13.77,16.93,100.0,2.69,19.85,-0.8623615366485977,14.47,9.32,95.11,60.39,6.09,8.66,63.63,306.05,2.81,117.93,259.72,11.23
Mansfieldcity,18.08,0.94,100.0,0.57,17.83,-1.0428941786471837,11.51,8.76,92.19,52.23,7.48,9.14,64.22,2493.17,5.62,239.58,393.07,29.95
Hurontownship,0.34,1.9,23.29,0.76,4.48,1.2214235210935658,3.34,6.95,96.75,64.24,5.08,1.31,84.57,374.06,0.0,9.32,409.95,27.95
WestNewYorktown,4.0,73.26,100.0,31.34,16.4,-0.5986330426584964,11.64,8.59,91.29,56.82,3.93,7.31,64.55,568.75,2.72,304.79,990.56,78.92
Fayettevillecity,38.28,3.15,100.0,0.74,18.75,-0.8351402309686543,10.45,7.33,93.46,46.81,4.63,6.64,62.94,2089.28,35.09,682.0,756.87,69.02
ElmwoodParkborough,0.83,8.63,100.0,4.87,3.11,0.8021447089323592,3.01,5.05,97.36,66.93,0.55,1.17,80.55,122.88,0.0,78.2,446.85,11.17
Stroudtownship,1.72,1.79,0.0,0.68,3.86,0.9720716474192788,2.74,4.77,81.3,57.83,0.98,0.7,84.17,194.82,0.0,46.39,278.32,27.83
Warsawcity,1.07,2.84,0.0,0.86,8.77,-0.1724016026396417,4.5,3.47,93.53,51.7,0.69,7.49,76.22,30.66,0.0,7.66,268.24,15.33
MountVernoncity,0.44,10.89,0.0,2.51,13.21,-0.520740042422814,9.32,5.91,96.07,42.5,2.13,6.45,70.26,214.08,14.27,85.63,447.19,61.85
SiouxFallscity,0.73,0.57,100.0,0.7,8.61,-0.5088380862597219,4.79,3.0,95.76,47.84,1.67,3.4,76.25,430.31,1.81,39.86,176.65,26.27
Greenevilletown,6.19,0.36,0.0,0.58,16.56,-1.340443082724487,11.15,9.06,92.13,55.46,1.26,10.48,66.51,413.19,0.0,42.02,406.19,7.0
Chesapeakecity,27.41,1.26,96.41,0.41,8.97,0.5062455809568701,5.21,4.23,93.22,48.07,8.05,4.18,76.7,430.93,7.13,179.28,268.65,52.08
HighPointcity,30.19,0.79,100.0,0.8,12.74,-0.7548904077303794,7.29,5.27,93.61,50.62,3.67,7.17,63.08,1271.02,16.33,396.0,511.68,65.32
Alamogordocity,6.04,25.0,0.0,1.94,13.52,-0.8086259721894886,6.41,7.64,87.54,43.08,1.88,8.75,76.3,483.72,6.63,29.82,142.46,23.19
RockyHilltown,2.6,1.97,97.32,1.39,2.94,1.966061748762668,1.49,2.38,92.54,52.61,0.38,0.58,85.33,96.55,0.0,36.21,380.18,0.0
Millingtoncity,15.84,5.02,0.0,0.62,11.19,-0.8986566108885222,3.86,3.28,93.87,16.67,1.84,7.1,83.18,570.7,11.53,115.29,484.23,5.76
Sacocity,0.29,0.55,0.0,1.1,6.07,0.143059156257365,5.55,5.98,87.58,54.49,3.89,3.03,78.41,64.94,0.0,19.48,129.89,12.99
SevenHillscity,0.11,0.45,100.0,2.27,1.93,1.2725665802498232,1.59,4.43,98.97,77.89,2.13,0.13,90.21,57.88,0.0,16.54,99.22,8.27
Charlestoncity,14.25,0.62,100.0,0.41,18.77,-0.9258779165684656,10.33,7.34,90.02,56.53,3.21,8.29,63.92,1368.23,28.47,515.98,807.77,149.46
Westontown,0.73,1.64,91.49,0.66,3.6,7.505656375206222,1.81,3.62,95.5,66.94,0.63,0.0,90.1,122.95,0.0,0.0,29.69,0.0
Nilestownship,2.7,1.26,58.34,0.48,7.62,-0.3176997407494697,5.93,7.56,95.99,60.51,9.09,3.56,76.44,374.06,0.0,7.59,106.22,37.94
Delawarecity,4.57,0.77,0.0,0.09,9.8,-0.2905962762196559,5.98,4.32,93.17,43.13,0.96,7.22,74.93,264.2,4.56,72.88,223.2,54.66
Staffordtownship,0.25,1.25,0.0,0.67,7.72,0.029224605232147,5.2,6.23,61.64,57.22,0.41,2.27,79.43,233.22,7.29,7.29,72.88,21.86
Erlangercity,1.01,0.55,100.0,0.42,5.38,0.2428706104171576,3.84,2.84,96.91,54.35,1.06,1.61,78.31,591.05,0.0,31.44,88.03,0.0
Natchezcity,50.34,0.5,0.0,0.26,31.79,-1.728965354701862,15.81,12.38,88.45,61.25,4.0,8.54,53.27,549.22,10.27,184.79,102.66,41.06
NorthReadingtown,0.3,0.71,85.99,0.3,2.09,2.506009898656611,2.7,5.44,97.34,67.37,4.5,0.62,87.5,64.3,0.0,0.0,176.83,16.08
Westminstercity,1.11,19.07,100.0,12.03,11.44,1.1693377327362715,9.94,5.72,97.0,48.31,3.74,1.12,76.86,496.56,12.48,252.02,1203.96,12.48
Vernoncity,10.64,15.39,0.0,1.74,19.59,-1.301555503181711,6.07,5.61,85.22,57.68,5.53,11.17,75.83,2451.06,16.73,100.38,83.65,75.29
Edmondscity,0.92,1.96,100.0,1.2,4.66,1.0692905962762196,3.16,3.28,97.55,52.93,0.0,0.86,77.57,194.55,3.24,87.55,262.65,12.97
Steubenvillecity,15.45,0.99,100.0,0.76,24.28,-1.627386283290125,19.01,11.56,89.83,59.05,9.83,5.77,61.83,1911.64,9.08,195.25,304.23,21.08
Florencecity,47.04,0.57,100.0,0.41,21.83,-0.7700919160971011,11.81,6.17,93.93,55.09,2.23,9.6,56.8,1678.68,3.08,554.43,539.03,18.48
Chinocity,9.75,36.17,100.0,5.65,7.36,1.2393353759132688,7.13,5.53,96.9,43.8,1.0,2.26,79.91,950.76,12.29,195.07,1052.13,73.73
Ogdensburgcity,8.27,5.55,0.0,1.84,13.97,-0.9482677350930944,10.4,9.22,94.73,54.56,6.58,5.89,68.6,21.66,0.0,0.0,91.25,21.08
Portsmouthcity,47.33,1.31,100.0,0.65,17.74,-0.8060334668866368,10.41,7.33,91.62,53.77,7.65,9.86,59.44,1308.07,31.58,713.84,1198.03,121.53
Ludlowtown,0.2,2.02,78.9,5.55,4.0,0.566344567522979,5.2,4.75,96.75,69.07,0.85,1.57,84.69,331.11,0.0,20.69,294.89,118.99
Hallandalecity,14.17,8.76,100.0,2.84,15.96,-1.249116191374028,4.44,7.32,69.1,56.43,1.0,3.89,54.54,1938.43,9.86,574.96,933.07,9.86
Goodlettsvillecity,3.44,0.57,100.0,0.69,4.85,0.4763139288239453,2.82,2.2,92.29,46.0,0.27,2.59,79.82,627.84,0.0,214.79,760.02,8.26
Montgomerycity,42.34,0.8,100.0,0.51,18.08,-0.6045251001649776,8.47,7.0,91.3,49.5,7.84,5.46,63.65,860.21,19.79,285.21,616.1,35.52
Randolphtownship,2.98,3.26,79.35,1.18,2.64,3.884279990572708,2.09,3.32,95.69,55.46,0.64,0.51,89.03,43.5,0.0,14.5,72.5,0.0
LaMesacity,3.0,9.78,100.0,1.69,9.24,-0.0318171105349988,6.51,4.93,96.08,44.48,0.42,1.5,67.21,487.28,1.83,269.29,1016.69,9.16
Montebellocity,0.97,67.6,100.0,17.82,14.0,0.0,13.72,6.73,97.0,54.89,2.26,2.98,66.71,1285.83,6.47,412.43,1166.14,101.9
NewBerlincity,0.24,0.83,100.0,0.41,1.7,2.1156021682771624,1.62,2.54,96.64,62.05,0.25,0.29,90.24,113.19,0.0,11.04,80.06,80.06
Arkadelphiacity,25.66,0.81,0.0,0.7,28.09,-1.7196559038416217,9.95,5.68,92.33,41.27,1.74,13.64,63.78,47.11,9.42,37.69,131.91,0.0
Shrewsburytown,1.06,1.37,91.9,0.65,3.76,1.5091916097101108,2.51,4.95,92.51,61.93,0.93,0.42,86.54,421.34,0.0,27.82,159.0,0.0
Dartmouthtown,0.72,1.02,70.76,4.18,5.74,0.4356587320292246,6.49,7.85,92.0,62.78,1.38,0.89,83.1,296.26,0.0,48.8,547.21,0.0
NewCanaantown,1.29,1.38,62.82,0.48,2.54,7.130567994343624,2.36,2.77,94.84,59.86,0.28,0.52,87.79,49.63,0.0,11.03,82.72,0.0
BrighamCitycity,0.07,5.01,0.0,0.83,6.83,0.276101814753712,4.64,7.05,94.72,60.89,1.82,3.29,84.48,94.16,0.0,5.89,47.08,0.0
Clevelandcity,7.17,1.44,0.0,0.79,17.38,-1.007188310157907,8.61,5.58,91.92,47.33,0.28,8.66,72.7,878.96,2.92,67.16,385.46,2.92
Carpinteriacity,0.76,36.56,100.0,11.27,5.92,0.3990101343389111,5.4,3.75,90.75,46.04,0.59,3.17,73.68,480.87,0.0,51.0,138.43,21.86
Salinascity,3.01,50.64,100.0,16.42,15.58,-0.0200329955220362,11.66,10.81,96.48,41.54,0.99,3.97,71.15,1219.94,12.46,465.05,651.08,52.32
Oviedocity,12.24,6.91,100.0,0.6,7.83,1.0346452981381098,1.75,3.57,90.1,20.73,0.96,3.16,82.71,827.68,0.0,164.11,385.3,7.14
PalisadesParkborough,1.57,11.5,100.0,10.7,7.7,0.5394767852934245,2.82,5.45,95.5,55.44,0.37,0.83,82.8,111.83,0.0,52.63,309.19,0.0
Plainsborotownship,10.71,3.88,0.0,1.53,1.54,1.8234739571058216,1.06,3.39,88.02,22.34,0.22,0.53,81.15,162.1,6.75,40.52,209.37,13.51
Saginawcity,40.35,10.51,100.0,0.62,31.72,-1.6150129625265142,25.53,17.82,93.54,58.48,13.12,9.02,45.11,374.06,30.99,674.65,345.07,178.53
Vallejocity,21.15,10.78,100.0,2.48,8.48,0.6085316992693849,10.85,6.55,93.69,43.03,2.02,3.05,72.02,1448.54,8.93,534.61,1026.38,71.4
ElCampocity,11.97,31.59,0.0,4.49,22.09,-1.2246052321470655,7.17,8.12,91.99,54.85,4.53,12.15,74.23,622.29,9.43,94.29,282.86,9.43
Lancastercity,7.41,15.23,99.38,2.71,9.9,0.8186424699505067,10.18,6.94,90.84,32.03,1.72,2.46,74.48,1218.85,5.84,219.56,848.19,88.49
CommerceCitycity,2.86,35.93,98.4,2.6,23.23,-1.2979024275276927,14.47,10.59,89.52,54.75,4.46,9.68,61.46,1509.31,16.53,176.27,875.84,77.12
GrantsPasscity,0.22,2.82,0.0,0.58,18.05,-1.164741927881216,8.63,9.34,95.52,37.92,1.79,6.96,65.09,213.5,0.0,137.25,538.84,40.67
SanBenitocity,0.21,87.59,100.0,18.4,36.8,-1.754419043129861,21.11,13.89,88.02,64.36,10.59,23.63,69.62,534.6,4.21,58.93,408.32,21.05
Cantontown,1.28,0.81,90.55,0.84,2.39,2.598515201508367,3.69,5.0,97.29,69.85,5.43,0.0,85.97,133.14,0.0,26.63,308.89,0.0
Polandtownship,0.08,0.7,81.17,0.42,4.05,0.5527928352580721,4.53,4.29,98.19,70.62,1.09,1.01,91.48,21.66,0.0,0.0,106.18,8.85
Evansvillecity,9.53,0.58,100.0,0.55,14.61,-1.0022389818524629,7.34,7.12,90.99,53.99,4.83,6.69,66.64,591.12,5.36,115.62,275.65,49.77
Tylercity,28.17,8.91,100.0,2.54,19.53,-0.9168041480084844,7.19,8.08,89.41,48.43,3.85,9.56,68.69,1141.93,11.02,280.28,646.24,42.84
Burbankcity,1.75,22.61,100.0,7.6,8.32,0.5324063162856469,6.77,5.12,95.29,48.0,1.24,1.5,71.0,491.18,4.99,208.65,990.36,113.81
Newarkcity,3.21,0.66,100.0,0.39,15.56,-0.98739099693613,9.63,7.99,93.86,51.69,1.89,7.37,69.92,1082.63,0.0,112.68,265.13,21.08
Gretnacity,34.09,4.37,100.0,1.18,29.88,-1.6612066933773273,12.79,11.14,82.83,55.97,12.04,10.7,53.74,1590.48,0.0,640.77,1132.79,0.0
MiamiBeachcity,5.18,46.79,100.0,18.15,25.22,-1.9006599104407256,10.28,8.9,79.0,38.19,1.72,9.01,58.32,1981.89,14.2,812.86,2457.56,28.41
Uplandcity,5.33,17.54,100.0,3.26,7.77,1.2401602639641762,6.86,5.19,94.21,42.64,0.7,2.15,75.0,996.19,4.83,334.74,1173.21,56.33
Girardcity,2.13,0.8,100.0,0.48,12.06,-0.8769738392646712,7.56,7.86,95.91,71.14,1.52,3.96,76.32,60.84,8.69,26.08,199.91,0.0
Shreveportcity,44.76,1.09,100.0,0.44,25.26,-1.1032288475135517,10.96,11.45,86.48,56.29,17.65,6.45,57.58,1291.41,38.19,423.1,755.25,110.55
Brownstowntownship,2.67,2.6,87.06,0.85,10.85,0.7948385576243224,8.82,7.37,95.16,55.37,1.22,2.52,73.29,374.06,0.0,41.39,636.38,67.26
Rollacity,2.09,1.18,0.0,0.64,22.38,-1.491515437190667,6.94,6.71,90.66,33.05,0.36,5.15,73.08,167.73,0.0,13.42,214.69,60.38
Weehawkentownship,4.5,41.44,100.0,15.02,9.56,0.3859297666745227,7.09,8.2,90.54,54.85,1.7,4.91,69.67,583.07,15.55,233.23,894.04,15.55
Nashuacity,1.62,3.02,100.0,1.75,6.53,1.068112184774923,4.16,6.03,93.01,47.72,0.73,3.73,79.44,84.54,3.73,16.16,330.7,43.51
Greensborocity,33.95,0.96,100.0,0.84,11.58,-0.2659674758425642,5.02,4.52,93.15,44.82,6.57,4.26,66.12,861.57,13.52,396.22,375.18,48.09
Somersetcity,4.7,0.41,0.0,0.32,22.25,-1.7241338675465472,13.24,5.82,91.88,53.86,0.53,10.45,66.1,566.36,0.0,41.04,213.41,8.21
Canandaiguacity,0.93,0.78,0.0,0.41,9.95,-0.3550553853405609,7.7,6.87,93.56,48.62,0.99,2.65,68.62,89.41,0.0,17.88,29.69,0.0
Blacksburgtown,4.27,1.76,0.0,1.0,37.43,-1.514140938015555,3.69,6.88,94.25,18.33,0.59,2.67,78.41,112.41,0.0,11.24,39.34,0.0
Indianapoliscity,22.38,1.05,100.0,0.55,12.47,-0.2778694320056564,6.01,5.58,91.3,47.61,11.69,5.6,66.06,1682.47,18.18,548.17,1397.43,65.78
Berwickborough,0.42,0.52,0.0,0.11,10.64,-1.2983737921282112,6.67,9.13,94.44,65.27,0.74,3.05,68.37,82.95,0.0,18.43,175.12,18.43
Owatonnacity,0.23,1.59,0.0,1.03,6.06,-0.067287296724016,4.73,3.28,97.41,53.88,0.51,3.1,83.35,374.06,0.0,9.84,191.92,14.76
ChulaVistacity,4.6,37.27,100.0,6.83,9.8,0.067287296724016,10.11,6.08,95.94,43.07,1.04,1.96,73.5,721.98,9.33,305.99,1643.95,42.67
Griffithtown,2.42,5.28,100.0,0.8,4.16,0.6034645298138109,2.82,4.13,97.45,58.19,0.57,1.4,81.98,416.93,0.0,69.49,743.0,5.35
Brookfieldtown,0.72,1.56,73.4,0.56,2.36,3.3717888286589677,1.72,4.14,92.25,54.82,1.45,0.32,89.27,55.84,0.0,6.98,111.69,6.98
Victorvillecity,9.59,23.0,99.87,3.9,14.82,-0.3232382748055621,11.75,9.95,91.13,28.85,2.09,4.54,72.99,867.49,5.96,353.35,1399.5,53.6
Valparaisocity,0.58,1.42,0.0,0.23,8.63,0.0189724251708696,4.69,3.75,96.61,43.68,3.49,2.06,76.66,366.83,0.0,26.75,179.59,49.68
AsburyParkcity,59.39,9.13,100.0,2.58,23.33,-1.2593683714353052,14.95,11.82,89.33,47.41,5.6,9.69,35.83,2052.79,12.75,956.27,898.89,12.75
Bournetown,1.41,1.25,0.0,1.16,6.7,0.3202922460523215,5.78,6.19,65.54,50.1,0.84,1.05,79.52,399.23,0.0,41.1,305.29,5.87
Avontown,0.93,0.85,57.52,0.67,1.5,4.143412679707754,1.56,2.09,93.99,53.59,0.0,0.5,91.6,43.01,0.0,21.5,57.34,7.17
MossPointcity,65.48,0.39,99.87,0.82,22.72,-1.2066933773273627,13.06,15.88,90.57,70.75,10.43,11.05,63.09,765.29,27.53,198.21,330.34,137.64
Naticktown,2.01,1.78,98.16,0.86,3.15,2.0961583785057742,4.15,4.73,94.97,61.45,0.47,0.28,83.8,186.52,0.0,15.81,192.84,0.0
Levellandcity,6.19,32.85,0.0,3.91,19.4,-0.9361300966297432,7.96,6.83,87.91,51.45,3.91,12.7,79.27,243.47,13.53,6.76,128.5,20.29
Russellvillecity,4.7,1.11,0.0,0.43,14.73,-1.0062455809568702,5.93,6.58,92.71,39.19,0.63,10.26,74.66,229.44,0.0,29.74,233.68,4.25
Clevelandcity,46.56,4.59,100.0,1.98,28.67,-1.6048786236153665,21.95,14.0,89.07,59.0,16.23,8.97,47.21,1678.54,33.73,867.95,2054.24,132.51
Pueblocity,2.18,39.51,100.0,1.72,21.65,-1.2891821824181005,12.47,9.28,93.79,56.18,8.2,6.42,64.25,1684.94,8.74,160.24,295.23,54.38
Oakdalecity,1.04,1.58,100.0,0.51,5.8,1.1322177704454397,3.26,2.93,96.58,45.08,1.27,0.34,77.65,374.06,0.0,46.49,131.02,33.81
SantaClaracity,2.57,15.23,100.0,5.24,6.23,1.5632806976196088,5.81,4.43,96.49,44.67,1.81,0.64,72.88,482.97,3.16,87.33,550.31,21.04
EauClairecity,0.38,0.61,100.0,1.13,18.82,-0.813810982795192,9.04,5.91,96.46,43.0,0.66,1.95,75.63,144.2,0.0,13.57,174.73,64.46
SantaAnacity,2.62,65.15,100.0,31.63,18.15,0.4384869196323356,8.45,8.52,95.52,40.29,3.24,4.46,75.35,1091.39,26.69,645.25,1354.14,168.33
LakeHavasuCitycity,0.24,3.66,0.0,0.89,8.14,-0.30815460758897,3.66,3.19,77.22,37.35,0.17,3.53,78.52,196.89,6.06,18.17,281.7,51.49
DePerecity,0.23,0.43,100.0,0.2,7.33,0.3656610888522272,3.71,3.34,97.24,50.93,1.22,1.35,83.23,157.66,0.0,0.0,84.09,21.02
Sharontown,3.18,0.9,72.48,0.93,3.91,3.564812632571294,2.32,4.59,98.0,65.0,1.87,0.15,90.69,112.63,6.26,12.51,125.14,0.0
Temeculacity,1.53,14.54,0.0,3.89,4.91,1.5117841150129625,3.68,4.34,85.66,11.83,0.26,1.48,83.27,542.11,7.53,133.02,803.13,17.57
Sapulpacity,4.99,1.44,0.0,0.24,11.89,-0.8992458166391704,5.89,5.72,91.23,54.92,5.24,7.96,74.91,279.58,0.0,37.64,666.7,21.51
WestAlliscity,0.3,1.45,100.0,0.52,5.25,-0.2143530520857883,5.35,4.01,97.44,58.44,0.43,1.12,75.37,236.43,3.24,126.31,429.13,68.01
Casselberrycity,2.75,8.43,100.0,1.96,6.25,-0.0247466415272213,4.08,4.2,93.32,45.52,0.93,1.81,73.81,575.26,9.59,148.61,465.0,14.38
Bentoncity,4.35,0.62,0.0,0.16,12.95,-0.8352580721187839,6.99,5.06,93.83,55.82,4.35,8.34,78.51,460.14,0.0,45.11,189.47,9.02
Sunrisecity,7.39,8.64,100.0,1.89,6.51,0.0116662738628329,3.15,4.86,89.82,43.42,0.17,0.86,78.99,517.18,3.94,171.95,740.32,14.44
Glendalecity,3.01,15.47,100.0,2.47,11.46,0.026396417629036,5.13,5.99,87.67,39.78,0.29,5.96,73.25,817.33,9.18,181.82,998.57,47.61
Hickorycity,17.06,0.78,100.0,0.81,11.27,-0.4983502238981852,4.84,4.21,92.91,46.63,1.55,6.96,64.82,1122.96,9.97,451.84,514.97,99.67
Pascagoulacity,21.46,0.97,100.0,0.4,19.75,-0.7606646240867311,10.18,7.65,88.43,57.89,3.36,9.9,64.13,1090.36,30.67,425.92,865.48,30.67
Barstowcity,10.46,31.32,0.0,2.96,14.36,-0.3714353052085788,12.8,9.13,89.92,41.6,2.56,10.08,68.07,1047.46,15.04,215.51,947.23,50.12
HuberHeightscity,6.89,1.54,100.0,0.6,4.33,0.7611359886872496,3.85,4.59,94.43,50.55,0.63,0.87,81.69,176.25,2.45,68.54,372.07,44.06
Carrolltoncity,4.89,10.25,100.0,3.44,4.52,1.690549139759604,1.49,3.85,92.3,37.31,2.28,2.85,81.74,214.51,4.17,67.68,723.69,28.11
Tularecity,6.15,33.84,0.0,7.48,21.36,-0.7960169691256187,21.26,9.11,95.96,43.24,1.97,5.74,67.17,864.36,7.74,193.51,433.47,121.27
VirginiaBeachcity,13.91,3.09,99.1,0.73,5.86,0.56917275512609,3.04,3.86,92.2,35.82,0.68,2.5,81.23,286.27,5.05,144.74,274.11,45.88
WarnerRobinscity,24.95,1.8,100.0,0.57,11.77,-0.2025689370728258,6.72,5.57,92.45,47.14,1.1,6.14,70.1,260.89,4.11,82.17,252.67,2.05
Longwoodcity,2.21,6.19,100.0,1.82,4.48,0.4634692434598161,3.37,4.33,93.6,40.75,0.95,2.32,79.26,480.89,0.0,131.15,324.76,12.49
Phoenixcity,5.19,20.04,99.75,3.86,14.18,-0.2533584727786943,5.79,6.64,87.65,43.31,3.78,7.07,70.12,1097.07,14.55,316.57,1433.72,28.46
Thomasvillecity,27.77,0.6,100.0,0.57,12.93,-1.14152722130568,7.4,4.6,94.24,53.12,5.76,9.31,59.59,861.93,16.68,233.55,266.92,38.93
Plymouthtown,0.37,0.94,72.92,1.09,3.07,1.164741927881216,3.18,3.73,95.02,67.46,4.41,0.81,84.31,90.74,0.0,8.25,313.48,8.25
Readingtontownship,0.47,1.6,0.09,0.87,1.49,3.665684657082253,2.14,2.68,96.3,60.32,1.69,0.93,90.57,51.04,0.0,7.29,72.91,0.0
BedfordHeightscity,52.58,0.79,100.0,1.41,6.78,-0.3026160735328776,5.61,5.8,93.34,57.41,0.26,1.68,66.87,336.7,16.84,67.34,1161.62,0.0
Hillsboroughtown,0.69,4.09,100.0,3.06,4.22,10.863068583549376,2.2,2.52,95.7,63.76,1.23,0.0,91.57,62.03,0.0,0.0,88.62,0.0
HuntingtonParkcity,1.06,91.85,100.0,36.42,24.28,-0.9245816639170398,13.83,12.78,95.78,45.82,3.43,8.09,67.92,1496.64,16.07,935.85,2457.56,28.58
