communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
LaVernecity,30897,3.0,83.04,7.18,18.37,100.0,46587,25.8,4.92,4.42,3.94,3.25,82.64,12.92,0.82,2.32,6.37,2.62,5.0,96.64,2.95,0.79,0.2,138700,241,0,50.17,1.75,2,6.01,2.0,6.01,34.0,102.18,49.0,147.27,381.0,1145.07,705.0,2118.84,182.0,546.99,13.0,39.07,261.47,3849.97
Tupelocity,30685,24.37,75.19,0.27,0.51,0.0,27871,23.5,6.7,12.61,4.5,3.1,69.89,12.03,0.02,0.28,4.03,2.36,2.95,94.89,1.59,6.92,0.28,41900,153,25,48.7,0.1,3,9.0,6.0,18.0,58.0,174.0,33.0,99.0,411.0,1233.01,1773.0,5319.05,248.0,744.01,3.0,9.0,300.0,7305.07
ElkCitycity,10428,3.34,90.96,0.35,4.17,0.0,20277,32.11,12.26,18.33,8.24,3.11,74.77,6.86,0.0,0.43,4.05,2.65,3.57,81.92,6.78,12.49,0.84,41900,99,6,44.46,0.0,0,0.0,6.0,56.32,5.0,46.94,14.0,131.42,139.0,1304.8,349.0,3276.07,31.0,291.0,1.0,9.39,234.68,4881.25
Carteretborough,19025,5.82,84.31,4.03,14.51,100.0,40268,32.75,5.42,8.35,6.58,3.29,75.42,21.4,2.21,5.21,6.57,2.69,4.29,96.92,6.19,2.61,0.4,42600,305,0,65.87,3.92,0,0.0,14.0,72.81,26.0,135.21,49.0,254.82,321.0,1669.35,280.0,1456.13,68.0,353.63,0.0,0.0,462.84,3479.12
Lamesacity,10809,5.39,67.49,0.16,45.71,0.0,17811,35.74,11.19,32.97,11.51,3.36,79.32,8.55,0.08,6.74,9.85,2.98,10.79,88.22,3.33,18.97,2.26,36500,120,0,63.39,0.0,0,0.0,2.0,18.58,2.0,18.58,72.0,669.02,205.0,822.7149999999999,747.0,3079.51,4.0,37.17,0.0,0.0,706.19,4425.450000000001
McKinneycity,21283,12.88,75.89,0.52,16.91,0.0,27236,24.71,7.75,17.47,5.86,3.19,71.81,43.84,0.96,3.47,7.2,2.59,7.35,88.96,4.24,13.77,1.16,65400,134,21,40.44,0.15,1,3.7,25.0,92.51,24.0,88.81,275.0,1017.65,354.0,1310.0,894.0,3308.29,67.0,247.94,6.0,22.2,1202.68,4888.43
Columbiaborough,10701,3.88,94.36,0.28,2.26,100.0,23534,36.0,8.83,10.77,5.25,3.05,68.38,51.56,0.31,0.64,4.16,2.12,1.64,94.79,12.07,5.07,1.91,28600,154,87,55.75,1.71,0,0.0,8.0,69.24,12.0,103.86,40.0,346.2,91.0,787.61,345.0,2985.98,33.0,285.62,5.0,43.28,519.3,4102.48
Perrytownship,17215,0.46,99.03,0.34,0.48,0.0,25322,34.21,7.33,12.36,5.64,2.99,75.9,7.64,0.12,0.22,3.14,2.21,0.8,95.0,3.89,5.6,0.56,30700,110,0,57.03,0.07,0,0.0,5.0,16.06,19.0,61.02,55.0,176.63,203.0,651.92,647.0,2077.78,61.0,195.9,10.0,32.11,253.7,2957.71
Northamptontownship,35406,0.44,97.88,1.47,0.67,98.05,59285,16.39,1.91,1.55,2.76,3.48,90.93,5.58,0.28,0.67,6.18,2.16,0.36,96.68,0.52,0.05,0.1,77800,350,0,62.79,3.63,0,0.0,2.0,5.55,1.0,2.78,12.0,33.32,62.0,172.16,165.0,458.18,23.0,63.87,2.0,5.55,41.65,699.77
BentonHarborcity,12818,92.19,7.26,0.05,0.95,100.0,8866,28.34,44.82,58.0,28.94,3.61,23.22,12.28,0.05,0.31,14.51,2.9,8.63,90.46,15.97,23.88,1.84,14201,130,12,45.33,2.6,5,37.71,7.0,26.92,160.0,1206.73,654.0,4932.5,663.0,5000.38,880.0,6637.0,157.0,1184.1,23.0,173.47,374.06,12994.95
Eufaulacity,13220,34.46,64.94,0.32,0.56,0.0,21920,28.27,11.9,20.37,7.44,3.17,67.06,12.68,0.07,0.37,5.12,2.48,4.63,89.76,1.43,12.11,2.49,45500,155,0,54.56,0.15,1,7.23,6.0,43.37,12.0,86.74,76.0,549.37,69.0,498.77,468.0,3382.97,9.0,65.06,5.0,21.08,686.71,4425.450000000001
PortHuroncity,33694,6.81,90.05,0.59,3.49,100.0,21522,29.35,17.03,22.12,10.79,3.09,59.08,6.62,0.12,0.44,4.75,2.37,2.17,93.81,5.3,8.59,0.48,30200,144,3,51.52,0.97,2,5.96,7.0,26.92,54.0,160.91,201.0,598.93,354.0,1054.83,1441.0,4293.8,98.0,292.01,30.0,89.39,374.06,5730.04
Carlsbadcity,63126,1.18,89.76,3.17,13.78,100.0,45739,24.44,4.03,6.84,4.81,2.92,77.58,28.91,2.52,3.78,4.27,2.39,4.11,91.78,0.54,0.8,0.23,136700,337,5,31.55,2.72,5,7.6,22.0,33.44,96.0,145.92,233.0,354.16,817.0,1241.83,1755.0,2667.58,621.0,943.91,8.0,12.16,541.12,4865.48
Napacity,61842,0.38,90.3,2.09,15.24,100.0,35479,27.94,7.33,7.73,4.78,3.04,73.0,32.48,2.11,4.69,5.33,2.53,5.72,95.96,1.39,1.62,0.13,89300,224,57,45.79,1.59,3,4.7,20.0,31.37,43.0,67.44,324.0,508.13,491.0,770.04,2268.0,3556.92,211.0,330.91,79.0,123.9,611.64,4781.77
Daltoncity,21761,10.65,83.43,1.02,6.53,0.0,24517,26.24,6.75,14.76,5.78,3.01,66.86,50.77,1.61,3.07,4.49,2.38,4.28,91.4,1.34,14.37,0.49,73300,156,49,43.73,0.16,0,0.0,10.0,43.78,13.0,56.92,113.0,494.72,211.0,923.78,1105.0,4837.79,126.0,551.64,8.0,35.02,595.42,6348.23
Beloitcity,35573,15.67,81.81,1.16,1.94,100.0,25859,29.69,15.04,17.55,8.36,3.11,62.21,20.33,0.33,0.67,4.71,2.47,2.41,94.83,3.86,8.13,0.46,19300,129,12,53.08,1.05,0,0.0,11.0,29.78,70.0,189.5,46.0,124.53,269.0,728.23,1688.0,4569.7,132.0,357.35,16.0,43.31,343.81,5698.58
Frankfortcity,25968,11.65,87.43,0.57,0.56,0.0,25670,28.43,5.49,13.02,5.14,2.89,67.03,15.53,0.16,0.34,2.3,2.08,1.8,92.9,2.49,9.31,0.24,33200,127,0,49.11,0.6,3,10.93,17.0,61.94,20.0,72.87,138.0,502.82,269.0,980.14,964.0,3512.48,52.0,189.47,3.0,10.93,648.57,4693.02
Norwichtown,37391,5.28,91.32,1.07,3.11,100.0,29354,30.43,8.88,11.88,7.15,2.99,67.81,9.37,0.19,0.95,3.59,2.29,2.01,91.17,1.31,3.67,0.33,52600,240,13,53.01,0.86,3,8.45,37.0,104.21,57.0,160.55,96.0,270.39,395.0,1112.55,926.0,2608.16,84.0,236.59,13.0,36.62,543.6,3993.92
DiamondBarcity,53672,5.66,63.66,24.89,17.02,100.0,60651,7.86,3.36,3.48,3.55,3.46,85.6,22.29,3.77,4.96,7.54,2.97,5.87,95.68,0.39,0.3,0.22,149700,253,0,40.48,0.89,2,3.38,5.0,8.46,67.0,113.32,204.0,345.04,390.0,659.64,702.0,1187.36,323.0,546.32,14.0,23.68,470.21,2417.0
Evanstoncity,10903,0.17,96.99,0.42,5.07,0.0,31193,15.8,5.9,9.22,4.73,3.51,78.95,60.36,0.9,1.21,9.85,2.61,4.39,81.12,1.68,4.16,0.0,31300,141,15,35.02,1.96,1,8.27,6.0,49.62,2.0,16.54,24.0,198.48,90.0,744.29,496.0,4101.89,26.0,215.02,0.0,0.0,272.91,5061.2
JerseyCitycity,228537,29.69,48.25,11.36,24.24,100.0,29054,23.5,12.15,18.88,10.83,3.41,55.58,31.73,4.52,8.13,10.91,2.61,11.36,90.8,9.39,9.27,1.2,72600,276,466,57.32,37.29,20,8.8,100.0,44.02,2500.0,1100.38,1964.0,864.46,4190.0,1844.23,6331.0,2786.59,3655.0,1608.75,59.0,25.97,2017.65,6265.54
Marshalltowncity,25178,1.0,97.13,1.07,0.98,0.0,27325,29.65,6.18,9.54,4.46,2.97,74.99,15.99,0.1,0.44,3.23,2.08,1.27,93.83,1.52,3.16,0.56,30200,107,10,58.48,0.49,1,3.99,0.0,0.0,9.0,35.93,90.0,359.25,166.0,662.62,859.0,3428.87,42.0,167.65,5.0,21.08,399.17,4425.450000000001
Maryvillecity,19208,3.14,95.48,1.06,0.53,100.0,25223,35.57,8.89,13.87,6.43,2.9,72.29,35.0,0.35,0.26,2.17,2.16,1.09,93.21,0.89,6.72,0.81,44600,160,0,48.93,0.18,0,0.0,19.0,83.26,8.0,35.06,111.0,486.42,111.0,486.42,406.0,1779.14,50.0,219.11,4.0,17.53,604.73,2502.19
WinterParkcity,22242,13.43,85.03,0.92,2.5,100.0,37080,34.59,4.04,9.98,3.4,2.8,68.83,18.06,0.62,0.66,2.88,2.04,2.29,91.74,1.93,2.37,0.16,141900,255,9,48.88,1.58,0,0.0,10.0,42.04,74.0,311.11,123.0,517.11,392.0,1648.03,1245.0,5234.17,133.0,559.15,7.0,29.43,870.26,7470.78
Conroecity,27610,13.4,74.46,0.91,17.42,0.0,23634,22.02,7.49,18.78,5.87,3.22,69.34,35.71,2.33,6.18,7.11,2.63,9.55,87.1,4.58,11.3,0.98,41400,144,11,43.21,0.61,3,9.53,30.0,95.33,88.0,279.62,321.0,1019.99,378.0,1201.11,1799.0,5716.37,266.0,845.22,5.0,15.89,1404.47,7778.59
Sheboygancity,49676,0.21,94.41,3.88,2.52,100.0,27647,31.72,7.47,9.31,5.25,3.06,78.28,35.4,1.44,2.21,4.17,2.18,1.96,95.7,1.02,2.92,0.64,24600,133,16,56.52,2.26,1,1.97,11.0,21.66,22.0,43.33,40.0,78.78,309.0,608.58,2368.0,4663.8,91.0,179.23,22.0,43.33,145.74,5494.94
Racinecity,84298,18.45,76.37,0.54,8.13,100.0,26540,29.86,11.71,15.86,7.63,3.17,61.87,14.53,0.3,1.34,5.87,2.45,3.23,95.81,6.26,5.27,0.3,22900,130,17,57.15,3.41,8,9.23,18.0,20.76,325.0,374.82,353.0,407.11,1288.0,1485.45,4014.0,4629.33,474.0,546.66,42.0,48.44,811.92,6709.88
Springfieldcity,156983,19.15,68.56,1.04,16.9,100.0,25656,30.16,16.52,20.11,9.34,3.19,53.6,21.65,1.26,5.53,6.87,2.5,4.13,94.21,3.21,5.49,0.64,39600,286,421,54.45,5.37,20,13.34,120.0,80.01,676.0,450.73,56.0,226.525,3140.0,2093.64,4506.0,3004.44,3770.0,2513.7,5.0,21.08,374.06,4425.450000000001
Reddingcity,66462,1.05,92.6,3.27,3.96,100.0,25828,28.7,14.66,14.31,8.74,2.97,67.38,21.67,0.26,1.45,4.41,2.47,4.49,95.84,2.38,3.06,0.45,49400,161,302,34.92,0.86,6,8.19,62.0,84.62,114.0,155.58,281.0,383.5,1073.0,1464.41,3066.0,4184.41,342.0,466.75,20.0,27.3,631.89,6142.86
Templecity,46109,17.13,72.81,0.92,13.71,100.0,23194,29.75,8.19,19.16,6.66,3.05,69.37,12.39,0.27,1.45,4.71,2.32,4.85,87.62,1.6,12.31,0.32,42600,139,54,45.27,0.09,5,9.42,73.0,137.56,89.0,167.71,451.0,849.87,567.0,1068.46,2089.0,3936.53,296.0,557.79,7.0,13.19,1164.57,5575.97
UpperGwyneddtownship,12197,3.11,91.15,5.35,0.77,97.38,56543,17.96,1.76,1.28,2.09,3.29,90.26,18.96,0.6,1.58,4.91,2.1,0.8,95.07,0.0,0.72,0.53,95900,270,0,56.05,3.35,0,0.0,1.0,8.06,3.0,24.18,3.0,24.18,30.0,241.84,166.0,1338.17,5.0,40.31,3.0,24.18,56.43,1644.5
Jamestowncity,15571,0.3,98.16,0.57,0.5,0.0,22146,33.64,7.67,11.72,3.94,2.98,76.11,22.66,0.21,0.25,3.07,1.88,1.31,92.03,2.79,3.05,0.52,25200,133,2,52.92,0.72,0,0.0,8.0,51.82,3.0,19.43,9.0,58.3,60.0,388.68,306.0,1982.25,32.0,207.29,6.0,38.87,129.56,2617.09
Doylestowntownship,14510,2.52,96.09,1.05,1.14,92.12,52212,29.02,2.37,2.22,2.34,3.19,87.15,6.87,0.13,0.59,4.73,1.83,0.4,93.68,0.33,0.33,0.47,112500,645,18,53.2,1.99,0,0.0,2.0,13.55,1.0,6.78,40.0,271.08,27.0,182.98,159.0,1077.53,6.0,40.66,4.0,27.11,291.41,1328.27
Foxboroughtown,14637,0.5,98.15,1.04,0.7,81.15,45405,24.56,3.29,4.5,4.97,3.21,81.05,16.29,0.32,0.44,5.3,2.04,0.86,96.07,1.4,0.48,0.15,62600,219,0,67.13,4.71,0,0.0,4.0,26.53,1.0,6.63,25.0,165.84,58.0,384.74,110.0,729.68,20.0,132.67,0.0,0.0,199.0,1247.1
HighlandParkcity,20121,92.8,6.39,0.27,0.68,100.0,9805,32.18,34.6,42.36,31.23,3.41,22.97,11.03,0.13,0.64,12.03,2.15,4.77,87.68,38.71,11.56,0.56,13601,96,15,55.38,20.94,12,59.51,7.0,26.92,281.0,1393.57,443.0,2196.98,475.0,2355.68,833.0,4131.12,578.0,2866.49,15.0,74.39,374.06,9427.69
DesPlainescity,53223,0.61,92.02,4.7,6.61,100.0,42176,27.0,2.31,2.2,3.05,3.12,85.26,15.29,1.34,2.75,4.89,2.12,2.51,97.47,1.54,0.8,0.04,51000,155,0,63.68,7.06,0,0.0,7.0,26.92,24.0,44.1,66.0,121.26,293.0,538.34,1436.0,2638.4,135.0,248.04,10.0,18.37,374.06,3443.14
Nicholasvillecity,13603,4.8,94.68,0.23,0.4,0.0,25258,20.9,6.35,12.68,5.21,3.1,74.93,0.0,0.0,0.37,3.16,2.59,2.67,94.77,0.37,9.12,0.4,28100,129,0,46.44,0.0,0,0.0,3.0,19.94,10.0,66.46,58.0,385.48,93.0,618.1,430.0,2857.9,38.0,252.56,0.0,0.0,471.89,3728.57
FortLauderdalecity,149377,28.11,69.61,0.87,7.15,100.0,27239,30.16,4.95,17.11,6.68,2.91,56.97,26.54,2.45,3.85,6.13,2.12,8.23,81.75,3.45,7.18,0.58,122400,180,231,47.93,4.7,31,18.75,76.0,45.97,1270.0,768.17,973.0,588.53,5822.0,3521.48,14477.0,8756.53,3126.0,1890.79,63.0,38.11,1421.42,14206.91
Jacksonvillecity,10283,17.65,80.52,1.19,1.78,0.0,22092,23.41,5.73,21.03,7.84,3.0,74.12,58.11,0.37,0.6,3.72,2.06,1.96,92.3,0.66,5.06,0.2,37700,129,0,35.05,0.26,0,0.0,6.0,54.18,6.0,54.18,39.0,352.14,60.0,541.76,264.0,2383.75,11.0,99.32,1.0,9.03,460.5,3033.86
Brecksvillecity,11818,1.96,95.53,2.33,0.89,100.0,53396,27.0,1.16,2.26,3.78,3.07,92.06,5.4,0.27,0.69,3.34,1.89,0.19,96.78,0.0,0.14,0.16,78900,382,0,59.99,3.52,0,0.0,1.0,7.94,1.0,7.94,3.0,23.83,16.0,127.08,87.0,691.02,11.0,87.37,0.0,0.0,39.71,905.48
Peekskillcity,19536,21.21,73.17,2.24,9.71,100.0,35425,24.72,6.42,11.61,5.17,3.07,64.53,31.44,2.66,3.27,6.65,2.4,4.35,91.39,1.52,3.39,0.3,52400,258,52,52.14,11.22,1,4.91,5.0,24.57,33.0,162.15,116.0,569.97,141.0,692.81,508.0,2496.07,73.0,358.69,5.0,21.08,761.6,4425.450000000001
Radcliffcity,19772,19.74,73.88,4.13,3.94,0.0,25197,12.85,5.5,13.18,9.78,3.13,74.65,18.51,1.01,0.94,4.23,2.56,4.08,86.79,0.46,8.38,0.25,21500,122,0,34.24,0.17,2,9.98,16.0,79.8,14.0,69.83,42.0,209.48,164.0,817.96,502.0,2503.74,25.0,124.69,1.0,4.99,369.08,3451.37
Wilbrahamtown,12635,1.23,97.26,1.31,0.8,50.04,50275,27.41,3.61,3.5,4.0,3.14,88.2,3.44,0.17,0.91,3.5,2.08,0.45,96.61,0.64,0.36,0.0,84300,354,0,69.9,1.33,0,0.0,2.0,15.41,3.0,23.12,22.0,169.53,112.0,863.07,178.0,1371.66,60.0,462.36,6.0,46.24,208.06,2743.32
Schertzcity,10555,3.69,88.51,1.43,17.73,97.66,31768,20.18,4.83,11.42,5.62,3.09,79.06,6.14,0.21,1.3,3.73,2.59,4.68,93.15,0.0,5.76,0.81,41400,132,5,46.49,0.09,0,0.0,2.0,15.47,10.0,77.33,24.0,185.59,89.0,688.22,268.0,2072.38,18.0,139.19,5.0,38.66,278.38,2938.45
Northglenncity,27195,1.64,90.68,2.03,14.58,100.0,34726,15.98,4.6,5.34,5.34,3.19,74.65,9.97,0.14,0.9,5.99,2.4,2.53,94.13,0.33,2.98,0.14,22900,213,0,54.2,2.47,1,3.55,11.0,39.04,18.0,63.89,63.0,223.62,209.0,741.85,1120.0,3975.44,89.0,315.91,8.0,28.4,330.1,5061.58
Lynnwoodcity,28695,1.96,88.49,7.57,2.99,100.0,30512,20.12,6.49,9.29,4.55,3.06,70.49,33.07,2.48,2.81,4.73,2.3,4.88,95.45,1.11,2.69,0.05,52000,146,5,36.51,6.41,1,3.22,15.0,48.29,55.0,177.07,43.0,138.44,375.0,1207.3,2490.0,8016.48,181.0,582.72,13.0,41.85,367.02,9848.36
NorthRidgevillecity,21564,0.64,98.23,0.63,1.49,100.0,41095,18.39,3.58,4.1,4.15,3.31,84.45,4.01,0.02,0.3,5.71,2.54,1.29,97.91,1.96,1.41,0.3,33500,155,0,60.81,1.06,0,0.0,1.0,4.44,2.0,8.88,53.0,235.37,76.0,337.51,214.0,950.35,22.0,97.7,1.0,4.44,248.69,1390.0
Planocity,128713,4.14,88.48,4.01,6.23,100.0,53905,8.74,1.45,3.34,2.88,3.25,85.88,29.03,1.29,2.15,3.96,2.45,2.72,93.63,0.8,1.92,0.14,64000,218,6,40.12,1.22,2,1.25,32.0,19.96,90.0,56.12,363.0,226.37,1319.0,822.54,4714.0,2939.69,421.0,262.54,19.0,11.85,303.7,4036.62
Kirklandcity,40052,1.51,92.76,4.35,2.36,100.0,38437,16.77,2.5,5.67,3.45,2.89,73.56,21.68,0.81,0.77,2.84,2.04,2.13,95.29,1.41,0.51,0.0,87800,208,0,41.06,6.17,1,2.33,13.0,30.27,40.0,93.13,41.0,95.46,316.0,735.72,1169.0,2721.71,174.0,405.11,11.0,25.61,221.18,3888.15
Saginawtownship,37684,2.84,93.48,1.89,3.39,98.26,36289,29.17,3.76,5.58,5.76,2.99,80.92,10.96,0.27,0.72,2.88,1.78,0.85,96.74,0.58,0.78,0.18,37700,103,7,56.83,0.08,0,0.0,7.0,26.92,21.0,54.23,64.0,165.28,132.0,340.89,1407.0,3633.59,34.0,87.81,7.0,18.08,374.06,4080.37
SouthMiamicity,10404,29.58,66.8,1.78,23.76,100.0,31741,23.73,6.18,14.79,5.49,3.23,63.68,13.15,2.29,4.94,9.53,2.19,8.67,95.01,11.98,2.76,0.25,68900,168,0,57.52,7.6,0,0.0,3.0,27.2,96.0,870.43,95.0,861.37,344.0,3119.05,683.0,6192.76,179.0,1622.99,2.0,18.13,1759.0,10952.94
WallaWallacity,26478,2.25,88.1,1.31,10.2,0.0,21301,32.29,9.86,19.34,9.18,3.02,69.13,32.23,1.19,3.08,5.49,2.26,4.27,93.08,3.93,6.03,0.46,30700,146,75,43.15,1.34,0,0.0,40.0,134.82,25.0,84.26,203.0,684.22,435.0,1466.18,1725.0,5814.15,81.0,273.01,21.0,70.78,903.3,7624.12
MountProspectvillage,53170,1.14,90.19,6.43,6.42,100.0,46508,24.09,2.19,3.26,3.26,3.12,86.27,27.83,2.83,4.6,4.84,2.18,3.08,96.81,0.45,0.99,0.25,57100,124,13,57.08,6.7,0,0.0,7.0,26.92,18.0,33.52,55.0,102.42,188.0,350.09,1369.0,2549.35,77.0,143.39,3.0,5.59,374.06,3048.42
BalchSpringscity,17406,9.34,82.13,0.78,13.43,100.0,28734,14.61,6.28,13.67,5.17,3.44,71.45,25.34,0.79,2.75,8.8,3.1,9.98,88.4,6.08,9.86,1.25,20100,137,0,45.81,1.05,1,5.18,19.0,98.34,36.0,186.34,332.0,1718.43,257.0,1330.23,743.0,3845.76,133.0,688.41,23.0,119.05,2008.28,5983.44
Kingsportcity,36365,4.43,94.82,0.58,0.34,100.0,22750,37.3,10.42,18.12,6.41,2.83,70.75,17.1,0.09,0.23,2.5,2.11,1.23,93.35,1.89,7.72,0.21,50500,161,37,55.89,0.05,2,5.12,5.0,12.79,32.0,81.89,184.0,470.85,405.0,1036.39,1728.0,4421.93,138.0,353.14,15.0,38.38,570.65,5849.84
Windsortown,27817,17.23,79.02,2.38,3.43,87.84,50228,25.42,2.44,2.43,4.59,3.16,82.75,10.76,0.6,1.12,4.38,2.26,0.99,96.14,0.0,0.33,0.0,62800,242,218,56.18,2.96,1,3.59,2.0,7.18,10.0,35.91,10.0,35.91,129.0,463.21,540.0,1939.03,46.0,165.18,2.0,7.18,82.59,2574.6
Marshfieldtown,21531,0.72,98.29,0.54,0.66,0.0,48986,18.61,3.8,3.63,6.62,3.33,82.55,8.05,0.2,0.38,5.38,2.23,0.94,85.13,5.68,0.21,0.23,81400,245,37,62.02,2.37,0,0.0,1.0,4.37,2.0,8.73,38.0,165.96,89.0,388.7,372.0,1624.67,35.0,152.86,0.0,0.0,179.06,2166.22
Sanfordcity,32387,28.49,68.81,0.92,4.9,100.0,25029,30.37,9.2,16.27,5.81,3.15,61.24,18.2,0.48,1.43,6.61,2.52,5.97,87.6,3.21,8.16,0.3,27700,180,53,46.34,0.75,3,8.57,16.0,45.73,141.0,403.01,344.0,983.22,1041.0,2975.39,1896.0,5419.16,222.0,634.52,7.0,20.01,1440.54,9049.08
Rosenbergcity,20183,7.85,63.76,0.38,44.2,0.0,25773,22.6,6.59,21.54,6.18,3.44,72.11,20.38,1.21,7.72,9.8,2.97,13.65,91.7,5.19,12.95,0.66,30200,132,3,51.0,0.08,1,4.56,6.0,27.36,65.0,296.38,191.0,870.91,258.0,1176.42,1253.0,5713.37,93.0,424.06,70.0,319.18,1199.22,7633.03
Camarillocity,52303,1.6,86.34,6.35,12.09,100.0,48219,30.0,4.74,4.37,3.68,3.2,82.98,20.07,1.77,2.98,8.63,2.82,5.07,96.68,0.0,0.52,0.03,87500,297,0,47.18,0.22,0,0.0,13.0,22.8,41.0,71.91,100.0,175.38,263.0,461.25,790.0,1385.5,85.0,149.07,16.0,28.06,270.09,2023.89
Chicocity,40079,1.82,89.47,4.0,8.69,100.0,19005,16.58,9.49,32.03,9.2,2.96,61.4,35.39,1.67,1.93,4.84,2.33,4.73,95.17,1.14,3.26,0.23,50100,216,72,23.36,1.34,1,2.28,33.0,75.24,47.0,107.16,116.0,264.47,601.0,1370.24,1983.0,4521.1,160.0,364.79,25.0,57.0,449.15,6313.13
Vernontownship,21211,0.37,98.68,0.59,2.18,0.0,50987,15.49,2.24,2.93,4.96,3.45,90.14,4.0,0.12,0.16,5.45,2.67,1.28,78.53,0.71,0.16,0.36,55600,282,1,60.41,1.32,1,4.61,1.0,4.61,1.0,4.61,22.0,101.33,105.0,483.6,339.0,1561.35,16.0,73.69,0.0,0.0,115.14,2118.64
RockyMountcity,48997,49.59,49.62,0.39,0.54,100.0,24055,27.54,11.28,18.09,5.66,3.13,58.43,24.01,0.1,0.58,5.35,2.52,4.22,93.55,1.84,8.66,0.65,44600,173,16,52.11,0.56,14,26.49,25.0,47.3,203.0,384.05,432.0,817.28,1356.0,2565.36,3259.0,6165.58,234.0,442.7,10.0,18.92,1275.11,9192.55
Jenningscity,11305,26.32,73.22,0.12,0.78,0.0,16853,35.71,13.89,32.89,12.87,3.27,67.21,0.0,0.0,1.12,7.76,2.86,5.05,89.36,6.51,11.45,0.13,32000,139,0,60.5,0.36,2,16.74,4.0,33.47,7.0,58.57,131.0,1096.14,195.0,1631.66,603.0,5045.6,15.0,125.51,3.0,25.1,1204.92,6827.88
Sanduskycity,29764,18.93,79.72,0.26,2.27,0.0,22532,32.21,8.34,15.4,8.71,3.11,62.66,14.96,0.14,0.24,5.55,2.25,2.11,89.89,0.81,7.5,0.25,27100,131,36,55.09,0.29,3,9.9,29.0,95.7,25.0,82.5,31.0,102.3,465.0,1534.45,1465.0,4834.35,120.0,395.99,2.0,6.6,290.39,6771.38
Binghamtoncity,53008,4.89,91.94,2.05,1.83,100.0,20891,34.93,10.55,19.98,8.21,2.95,62.93,30.75,1.42,1.21,4.07,2.07,1.37,91.84,4.03,7.18,0.83,36500,135,80,51.42,6.28,3,5.88,18.0,35.26,62.0,121.45,62.0,121.45,329.0,644.47,2653.0,5196.87,6.0,11.75,9.0,17.63,284.04,5870.71
Ashlandcity,23622,2.5,97.0,0.32,0.25,100.0,21904,39.06,10.3,18.06,7.23,2.87,70.07,32.88,0.11,0.35,2.13,2.17,1.05,91.9,3.25,7.89,0.45,32200,153,18,60.11,0.37,0,0.0,7.0,28.59,5.0,20.42,114.0,465.53,193.0,788.14,625.0,2552.27,49.0,200.1,0.0,0.0,514.54,3540.51
Hazlettownship,21976,0.86,95.09,3.41,3.74,100.0,50684,27.69,3.28,2.61,5.12,3.42,89.08,7.01,0.22,0.76,6.38,2.09,1.11,97.94,2.67,0.63,0.08,47000,503,33,72.3,12.04,0,0.0,0.0,0.0,1.0,4.35,15.0,65.24,69.0,300.1,208.0,904.66,25.0,108.73,1.0,4.35,69.59,1317.85
MidwestCitycity,52267,16.27,77.07,1.74,2.67,100.0,27042,21.57,5.25,11.25,6.58,3.06,68.72,19.95,0.39,0.57,4.14,2.46,3.69,89.25,1.59,5.52,0.38,32500,119,27,51.19,0.02,1,1.86,36.0,66.91,73.0,135.69,166.0,308.54,716.0,1330.83,2093.0,3890.26,311.0,578.06,10.0,18.59,513.0,5817.74
PhenixCitycity,25312,39.97,59.43,0.3,0.61,100.0,20478,31.38,10.49,22.21,8.83,3.12,58.74,6.17,0.06,0.55,5.45,2.48,4.73,90.12,2.34,8.87,0.49,34500,197,0,57.5,0.82,2,6.86,29.0,99.5,42.0,144.1,165.0,566.12,377.0,1293.49,860.0,2950.66,159.0,545.53,5.0,21.08,816.58,4425.450000000001
WestMifflinborough,23644,7.45,92.17,0.22,0.36,100.0,26867,41.52,7.19,9.99,7.39,2.92,73.97,4.26,0.05,0.4,2.09,2.14,0.79,96.88,2.26,1.07,0.27,22200,220,0,78.56,7.98,2,8.54,2.0,8.54,27.0,115.32,79.0,337.4,94.0,401.47,535.0,2284.96,379.0,1618.69,3.0,12.81,469.8,4317.93
Johnstowncity,28134,8.95,90.29,0.18,1.4,100.0,14839,43.6,16.08,26.94,14.17,2.94,60.67,3.85,0.02,0.56,3.94,2.07,1.2,85.47,0.89,8.99,1.09,19000,107,59,66.38,4.6,0,0.0,19.0,69.44,48.0,175.42,123.0,449.51,296.0,1081.75,762.0,2784.78,62.0,226.58,10.0,36.55,694.37,4129.66
Gainesvillecity,14256,7.05,87.15,0.74,6.45,0.0,20364,37.81,7.96,21.68,6.56,3.03,73.35,22.24,0.68,2.08,4.34,2.52,3.81,88.71,5.38,12.39,0.73,33000,162,4,52.18,0.2,1,6.93,5.0,34.65,13.0,90.1,21.0,145.54,157.0,1088.09,505.0,3499.9,30.0,207.91,2.0,13.86,277.22,4809.76
